analysis_run_id,gathering_run_id,candidate_segment,confidence,domain,name,country,employee_count,old_label,reasoning,linkedin_url,website_url
133282,568,REVIEW_UGC,0.9,reviewsonmywebsite.com,"",,,REVIEW_UGC,"The company provides software for small businesses and agencies to collect, manage, and showcase customer reviews from platforms like Google and Facebook, directly matching the definition of a REVIEW_UGC platform.",,
133622,569,REVIEW_UGC,0.9,resellerratings.com,ResellerRatings,,,REVIEW_UGC,"ResellerRatings.com is a platform focused on collecting and displaying store ratings and customer reviews, which directly matches the definition of a REVIEW_UGC platform.",,
133279,568,REVIEW_UGC,0.9,fugutech.co,"",,,REVIEW_UGC,"FuguTech is an AI-powered reputation management platform that helps businesses collect, monitor, and analyze customer reviews to boost their online credibility and Google rankings. Its core product is a pipeline for user-generated reviews, fitting the REVIEW_UGC segment perfectly.",,
133399,568,REVIEW_UGC,0.9,bluebug.io,"",,,REVIEW_UGC,"BlueBug provides a service and implied platform for Amazon sellers to manage product reviews, specifically focusing on detecting and removing negative or fake reviews. This directly aligns with the REVIEW_UGC segment's focus on collecting, managing, and authenticating user-generated content like reviews.",,
133377,568,REVIEW_UGC,0.9,cloutburst.com,"",,,REVIEW_UGC,"CloutBurst is a SaaS platform for dental practices that automates the collection of 5-star reviews, patient photos/videos (UGC), and referrals, using AI to enhance and distribute this content. Its core function is a pipeline for user-generated content and reputation management.",,
133483,569,REVIEW_UGC,0.9,fera.ai,fera,,,REVIEW_UGC,"Fera is a Shopify/Wix/BigCommerce app that helps e-commerce merchants automatically collect, moderate, and display customer reviews, including photo and video user-generated content, directly on their product pages and websites. This directly matches the definition of a REVIEW_UGC platform.",,
133505,569,REVIEW_UGC,0.9,demoup-cliplister.com,DemoUp Cliplister,,,REVIEW_UGC,"The company offers a platform for e-commerce content syndication, specifically highlighting the collection and distribution of 'authentic UGC from real product testers' (review videos) to product detail pages for brands and retailers.",,
133415,568,REVIEW_UGC,0.85,sellerise.com,"",,,REVIEW_UGC,"Sellerise offers tools for Amazon sellers to manage and automate customer reviews, including a 'Review Requester' and 'Review Dashboard,' which directly align with platforms that collect, display, and manage user-generated content for ecommerce.",,
133773,569,REVIEW_UGC,0.85,graphcomment.com,GraphComment,,,REVIEW_UGC,"GraphComment offers a web-social discussion platform and commenting system for websites, explicitly designed to increase user-generated content (comments, discussions) and foster an on-site community. This directly matches the definition of platforms that collect, display, and manage user-generated content from customers or fans.",,
134116,569,REVIEW_UGC,0.85,alatest.com,alaTest,,,REVIEW_UGC,"alaTest.com is a platform that aggregates and presents product reviews and comparisons, offering B2B solutions for brands to drive sales with reviews on their site. This aligns with the REVIEW_UGC segment's focus on collecting, displaying, and managing user-generated content like reviews.",,
133384,568,REVIEW_UGC,0.85,inlead.fr,"",,,REVIEW_UGC,"Inlead offers a local marketing platform for franchise networks, explicitly including 'Review management' as a core service to help businesses centralize and manage customer reviews and online presence.",,
133422,568,REVIEW_UGC,0.85,king-leads.com,"",,,REVIEW_UGC,"King Leads offers an 'AI Powered Reviews' product designed for online review management, helping businesses collect and increase customer reviews on platforms like Google, Yelp, and Facebook. This directly aligns with the REVIEW_UGC segment, as OnSocial data could enhance their offering by verifying reviewer authenticity and audience quality.",,
134033,569,REVIEW_UGC,0.85,anycamp.com.au,Anycamp,,,REVIEW_UGC,"Anycamp is a platform for finding campsites that prominently features user-generated content, allowing users to 'Read reviews See real reviews and real photos' and 'Upload your own photos and help the community grow' for various locations.",,
133344,568,REVIEW_UGC,0.8,letx.co,"",,,REVIEW_UGC,"The company provides products for marketers to boost website conversions, specifically mentioning the use of 'social proof & user reviews to build trust & convert more visitors into leads & sales,' which directly aligns with platforms managing user-generated content like reviews.",,
134038,569,REVIEW_UGC,0.8,iopw.com,iOPW inc.,,,REVIEW_UGC,"The company provides tools to 'Get control and ownership over reviews' and 'Claim your listing and grow your business,' which directly matches the description of platforms that collect, display, and manage customer reviews for brands.",,
134333,569,REVIEW_UGC,0.7,collegedunia.com,Collegedunia,,,REVIEW_UGC,"Collegedunia is a platform that collects and displays user-generated reviews and ratings for educational institutions, fitting the description of a platform managing UGC, even if not strictly e-commerce.",,
133382,568,SOCIAL_LISTENING,0.9,canvs.ai,"",,,SOCIAL_LISTENING,"Canvs.ai is an AI-powered platform that analyzes public social media conversations and live event reactions to provide brands with insights into audience sentiment and shifts, directly matching the definition of a social listening platform.",,
133464,569,SOCIAL_LISTENING,0.9,sentione.com,Sentione,,,SOCIAL_LISTENING,"SentiOne is an AI-powered social listening platform that monitors online discussions, brand mentions, and sentiment to provide analytics and insights for marketing teams, which perfectly aligns with the SOCIAL_LISTENING segment.",,
133473,569,SOCIAL_LISTENING,0.9,infegy.com,"Infegy, Inc.",,,SOCIAL_LISTENING,"Infegy explicitly states its core offering as 'Social Listening and Consumer Insights,' using AI to analyze social media data, sentiment, and mentions from various public sources for brands and agencies, which perfectly aligns with the SOCIAL_LISTENING segment.",,
133277,568,SOCIAL_LISTENING,0.9,genylabs.io,"",,,SOCIAL_LISTENING,"The company's core product, Auris, is explicitly described as an 'AI powered social listening, media monitoring and consumer insights' platform that ingests data from social media, review boards, and news streams to provide analytics for brands.",,
134922,569,SOCIAL_LISTENING,0.9,wizikey.com,Wizikey,,,SOCIAL_LISTENING,"Wizikey is an AI-powered media monitoring software for PR & Comms Teams, tracking brand mentions and sentiment across online, print, broadcast, and social media. This perfectly matches the SOCIAL_LISTENING segment's description of platforms that ingest public social data and produce analytics/insights for brands.",,
133268,568,SOCIAL_LISTENING,0.9,neticle.com,Neticle,,,SOCIAL_LISTENING,"Neticle offers an Enterprise Text Analytics Toolkit and Neticle Media Intelligence, which monitors 'what the web thinks about our brand' and public opinion using sentiment and semantic analysis, providing insights to social media managers and brands. This perfectly matches the definition of a social listening platform.",,
133429,569,SOCIAL_LISTENING,0.85,radaar.io,Radaar,,,SOCIAL_LISTENING,"RADAAR is a social media management platform with core features for monitoring keywords, brand mentions, and analyzing social media performance, which directly aligns with the definition of social listening. OnSocial data would enhance its tracking and analytics by providing creator-level insights for mentions and engagement.",,
133357,568,SOCIAL_LISTENING,0.85,traffgen.com,"",,,SOCIAL_LISTENING,"TraffGen provides a 'SOCIAL INSIGHT' module that analyzes casino customers through social media to gain a competitive edge, directly aligning with platforms that monitor and analyze public social data for insights. Creator data would enrich their understanding of influential players and their audience quality.",,
133375,568,SOCIAL_LISTENING,0.7,emediamonitor.net,"",,,SOCIAL_LISTENING,"The company offers worldwide media monitoring and analytics for broadcast and web TV. Its 'web TV' monitoring component aligns with social listening, where creator data would enhance insights about mentions and audience quality on platforms like YouTube.",,
