domain,company_name,segment,confidence,reasoning
crowncast.club,,INFLUENCER_PLATFORMS,0.85,"Crowncast provides a SaaS platform for Instagram automation, offering tools for automated engagement, messaging, and analytics for businesses and creator accounts, aligning with tools that help manage creator presence and performance."
adbridge.ai,,INFLUENCER_PLATFORMS,0.85,"AdBridge is a B2B AI-powered platform that helps podcast networks and creators monetize their content through advertising, which aligns with the 'creator monetization tools' aspect of the INFLUENCER_PLATFORMS segment."
infllu.com,,INFLUENCER_PLATFORMS,0.85,"The company explicitly states it is a 'data driven influencer marketing platform' and offers a 'CRM system' and 'AI powered recommendation system' for influencer collaboration. While they also offer 'full service Influencer Marketing', the presence of a core software product classifies them as an Influencer Platform."
socialerus.com,,INFLUENCER_PLATFORMS,0.85,"The company operates a platform for buying and selling YouTube channels, providing data-driven channel valuation and a transaction system. This functions as a 'creator marketplace' for channel assets and requires creator analytics, making it a strong fit for OnSocial's data."
verdesource.com.br,,INFLUENCER_PLATFORMS,0.85,"Verdesource offers v-tracker, a social listening and analytics SaaS tool. It explicitly states its 'Grafos' feature is 'Ideal para análise de redes, influenciadores' and provides detailed analytics on engagement, reach, and top profiles, aligning with platforms that offer analytics for creators and social listening with a creator focus."
visibrain.com,Visibrain,INFLUENCER_PLATFORMS,0.85,"Visibrain is a SaaS social listening platform that explicitly offers 'Identify Influencers' as a key solution, providing tools for brands and agencies to discover and analyze creators."
inventa.solutions,,INFLUENCER_PLATFORMS,0.85,"The company offers an AI-powered SaaS tool that generates short, viral video clips optimized for social media platforms like TikTok and YouTube, directly supporting content creation for creators and brands in the influencer ecosystem."
yourbrandontime.com,,INFLUENCER_PLATFORMS,0.85,"The company provides a 'Video Social Listening Platform' with 'AI Video Analytics & Brand Intelligence,' which directly aligns with the INFLUENCER_PLATFORMS segment's focus on analytics and social listening tools for brands or agencies."
socio-fi.com,,INFLUENCER_PLATFORMS,0.85,"The company provides a platform for brands to create and manage influencer campaigns, including influencer selection based on Instagram statistics and demographics, content approval, and campaign performance tracking."
enoobs.com,,INFLUENCER_PLATFORMS,0.85,"Enoobs is a platform for gamers, described as a 'gaming social platform with a universal gaming ID and creator economy,' offering tools for gamers to showcase skills, build communities, and monetize their recognition, along with detailed analytics for gaming companies. This aligns with the definition of an influencer platform focused on creator management, analytics, and monetization."
magneticsuite.com,,INFLUENCER_PLATFORMS,0.85,"The company provides a digital marketing suite that includes a module for amplifying content with 'embajadores de marca' (brand ambassadors/advocates), explicitly mentioned as 'AdvocatesPro' in testimonials, which aligns with tools for managing creators and influencers."
outstrip.biz,,INFLUENCER_PLATFORMS,0.85,"The company offers an AI-powered social media analytics platform for SMBs, agencies, and creators, providing automated reports, insights, and competitor benchmarks. This is a B2B SaaS tool for analyzing social media performance, directly relevant to creator analytics and influencer marketing."
significancesystems.com,,INFLUENCER_PLATFORMS,0.85,"The company provides products for engagement analytics and identifying 'micro-influence' from open data, which helps customers understand market behavior and craft multi-channel media strategies. This aligns with SaaS tools for creator discovery and analytics."
marketchorus.com,,INFLUENCER_PLATFORMS,0.85,"MarketChorus offers a content intelligence platform and API for creators, researchers, and marketers, providing tools for content discovery, analysis, and insights into influencers and social media engagement. This directly aligns with a B2B software/platform for influencer analytics and discovery."
trycpm.ai,,INFLUENCER_PLATFORMS,0.85,"The company is a 'Social Listening Platform,' which is a B2B SaaS tool that analyzes social media data. OnSocial's creator data would be highly valuable for such a platform to enrich its insights on influencer campaigns, creator performance, and audience demographics."
websays.com,,INFLUENCER_PLATFORMS,0.85,"Websays is an AI-powered social listening and reputation monitoring platform. It tracks mentions, analyzes social data, and provides alerts for 'influencer engagements' and identifies 'who is generating mentions', indicating a creator-focused social listening tool."
pollyn.co,,INFLUENCER_PLATFORMS,0.85,"The company positions itself as a 'Marketing Platform' that helps businesses 'Connect with Content Creators', directly aligning with the definition of a SaaS tool for creator discovery and matching."
polis.consulting,,INFLUENCER_PLATFORMS,0.85,"Polis Consulting provides consulting and resells licenses for social listening and analytics platforms, including 'All Ears' which monitors and analyzes millions of channels on TikTok, YouTube, and Podcasts. This enables brands and agencies to access and utilize creator-focused social intelligence, aligning with the needs of influencer platforms."
theglowhouse.org,,INFLUENCER_PLATFORMS,0.85,"GlowHouse offers a solution that enables creators, athletes, and communities to co-own and monetize the brands and networks they fuel, transforming culture into capital. This aligns with providing creator monetization tools and platforms."
mandalasystem.com,,INFLUENCER_PLATFORMS,0.85,The company offers a 'Social Media Analytics 
amondo.com,,INFLUENCER_PLATFORMS,0.85,"Amondo is a content intelligence platform that helps brands analyze audience behavior and performance of various content, including creator and user-generated content (UGC). This aligns with the 'UGC content platforms' and 'analytics for creators' aspects of the INFLUENCER_PLATFORMS segment."
artistverified.com,,INFLUENCER_PLATFORMS,0.85,"ArtistVerified is a platform providing tools for music artists (creators) to manage fan relationships, communicate with fans, and monetize superfans, which aligns with 'creator monetization tools' and 'creator CRM' within the INFLUENCER_PLATFORMS segment."
luftsocial.com,,INFLUENCER_PLATFORMS,0.85,"LuftSocial is a SaaS platform offering social media scheduling and AI-driven content optimization tools, explicitly targeting 'creators & agencies' to manage their social media presence. This aligns with software tools built for the influencer ecosystem."
superusers.agency,,INFLUENCER_PLATFORMS,0.85,"The company identifies as a 'specialist marketing services platform provider' that connects brands with 'SuperFans' to generate UGC, earned media, and word-of-mouth. This aligns with platforms that help brands find, activate, and manage creators/advocates for content and growth."
sokotrend.com,Sokotrend,INFLUENCER_PLATFORMS,0.85,"The company operates a platform that connects clients with influencers for jobs, charging a commission on earnings. This functions as a creator marketplace and monetization tool for influencers."
shareplay.tv,,INFLUENCER_PLATFORMS,0.75,"SharePlay is an 'AI-Powered Interactive Rewards Streaming Platform,' which functions as a creator monetization tool for streamers, aligning with the 'creator monetization tools' sub-segment of INFLUENCER_PLATFORMS."
atenya.com,,INFLUENCER_PLATFORMS,0.75,"Atenya provides AI-led insights for social media ROI, indicating a B2B analytics platform. Such a platform is highly relevant for brands and agencies to analyze and measure the effectiveness of their social media marketing, including influencer campaigns."
streamquest.io,,INFLUENCER_PLATFORMS,0.75,The company's name and tagline 'Twitch Influencer Marketing for Indie Games' combined with the .io domain suggest a platform or tool that facilitates influencer campaigns for brands in the gaming sector.
socialpruf.com,Socialpruf,INFLUENCER_PLATFORMS,0.75,"Homepage describes a social intelligence platform that provides tools for creators, brands, and agencies to track, benchmark, and report on social media performance, indicating a focus on creator analytics and campaign management."
wingazul.com,,INFLUENCER_PLATFORMS,0.75,"WingAzul provides free apps and tools for social media analytics, offering insights into viral accounts, tweet sorting, and YouTube channel information, which are core functionalities for creator discovery and analysis."
alerti.com,,INFLUENCER_PLATFORMS,0.75,"Alerti is a SaaS platform providing social listening and online reputation management, which includes features to identify key influencers and analyze conversations around them. This aligns with the 'social listening with creator focus' aspect of influencer platforms."
sentia.buzz,,INFLUENCER_PLATFORMS,0.75,"Sentia offers an AI-powered brand protection and social listening platform that explicitly identifies and measures 'influencer impact' and 'major influencer' mentions, indicating a creator focus within its social listening capabilities."
email5.org,,INFLUENCER_PLATFORMS,0.7,"The company is building a new email protocol and ecosystem that features a 'creator template marketplace' and 'pay-per-email campaigns,' indicating a platform that enables creator monetization and activity, aligning with influencer platforms."
storyclash.com,Storyclash,INFLUENCER_PLATFORMS,0.5,Has product/platform for influencer marketing
faved.com,Faved,INFLUENCER_PLATFORMS,0.5,Has product/platform for influencer marketing
thesocialcat.com,Social Cat,INFLUENCER_PLATFORMS,0.5,Has product/platform for influencer marketing
1stcollab.com,1stCollab,INFLUENCER_PLATFORMS,0.5,Has product/platform for influencer marketing
sideshift.app,Sideshift,INFLUENCER_PLATFORMS,0.5,Has product/platform for influencer marketing
nativehash.io,nativehash,INFLUENCER_PLATFORMS,0.5,Has product/platform for influencer marketing
fanded.com,,INFLUENCER_PLATFORMS,0,Failed to parse AI response: {
khoola.com,,INFLUENCER_PLATFORMS,0,Failed to parse AI response: {
leadtify.com,,INFLUENCER_PLATFORMS,0,Failed to parse AI response: {
kontentbook.in,,INFLUENCER_PLATFORMS,0,Failed to parse AI response: {
poiro.com,,INFLUENCER_PLATFORMS,0,Failed to parse AI response: {
groov.gg,,INFLUENCER_PLATFORMS,0,Failed to parse AI response: {
tryemerge.xyz,,INFLUENCER_PLATFORMS,0,Failed to parse AI response: {
promptwrk.com,,INFLUENCER_PLATFORMS,0,Failed to parse AI response: {
cpgsynergy.agency,,INFLUENCER_PLATFORMS,0,Failed to parse AI response: {
